"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"y"
10,38;-0,63;-3,5;-7,35;-3,14;2,07;20,55;2,19;9,04;4,59;-15,85;-15,06;4,36;-5,15;0,05;-4,35;2,57;10;22,41;26,66;-1,57;1,08;-12,92;-3,05;-8,68;1,3;3,01;-19,72;-5,92;4,78;-4,29;-0,91;2,88;1,81;0,15;-2,47;12,61;-5,37;6,35;-1,59;3,55;-1,56;-0,42;2,57;-0,9;3,4;-1,24;2,23;2,28;-1,8;2,3
3,18;3,77;-0,74;-6,92;3,33;-3,45;19,16;-3,45;9,39;16,24;-10,3;-18,94;0,94;-10,26;-0,93;1,97;5,75;1,64;11,99;14,11;4,33;5,8;-7,8;-3,89;-0,9;-12,23;-2,65;-13,27;-2,06;-6,45;2,57;-3,6;-11,24;-0,43;-2,04;3,88;3,69;-2,32;3,16;-13,96;-0,04;10,44;10;-1,13;-7,1;11,25;-7,3;6,1;0,63;-1,15;-0,57
10,95;2,15;-1,02;6,99;-2,7;-3,14;6,7;-5,11;0,1;11,46;-7,15;-8,17;0,74;-1,43;-3,29;-9,4;3,04;6,39;3,44;10,77;-0,25;4,8;-6,08;2,35;5,62;-14,69;0,24;-8,16;1,29;4,03;-3,2;5,26;-5,56;-3,08;1,18;2,26;3,65;-6,31;0,79;-2,25;0,35;-1,65;4,18;5,88;-5,08;10,17;-1,02;4,57;-7,84;1,43;0,54
2,78;1,31;1,27;-10,92;0,76;-2,23;20,09;-4,52;21,75;5,1;-19,17;-25,87;-0,12;-17,1;1,95;-1,28;0,2;4,74;20,16;16,6;2,88;1,38;-2,75;-3,87;2,83;-6,19;-2,68;-18,01;1,11;1,4;14,67;5,41;8,91;-1,09;0,93;3,76;6,11;-13,43;-1,69;-8,69;-8,76;1,93;13,82;4,41;-3,44;9,05;-11,2;-0,12;-2,42;0,53;0,71
-9,45;1,62;5,99;0,95;7,89;-1,47;-0,17;0,91;8,2;7,06;10,82;-4,09;5,68;-12,14;-1,2;-2,36;0,08;-7,09;-2,59;-8,82;5,33;-0,06;5,62;-4,3;-0,33;2,65;7,02;9,78;6,91;5,41;15,26;-10,52;-9,27;-2,34;2,21;5,9;-0,53;2,34;-13,86;5,84;10,85;-1,63;2,45;5,95;-0,9;3,44;0,85;2,58;-0,75;6,99;4,3
-0,53;3,81;-3,84;2,32;0,93;-4,33;10,6;4,87;8,77;-0,3;-4,94;-13,63;7,77;-6,39;-5,1;-1,54;-1,67;-0,14;5,01;8,81;6,24;-1,06;0,28;-3,42;-1,71;-3,72;1,63;-1,91;-5,82;3,73;2,62;19,74;10,81;0,13;4,23;-0,17;10,36;-4,74;-0,28;-2,85;3,87;-7,81;-1,66;-4,08;4,25;-1,41;0,68;-3,93;-1,65;2,31;1,92
5,62;-0,55;-2,81;3,91;-2,39;-2,62;12,35;-1,17;-3,07;5,87;-10,82;-9,38;1,55;-5,71;0,36;-0,68;2,97;2,03;6,3;17,54;8,17;4,91;-12,32;-5;2,68;-3,67;-4,31;-7,88;-1,38;2,99;6,02;5,27;7,14;0,69;2,46;2,32;0,98;-0,52;0,74;-2,61;-3,17;-1,76;11,37;5,72;-1,27;6,06;-13,7;-2,5;-0,58;-0,91;1,21
8,55;3,06;-1,25;2,51;-1,23;-10,39;9,12;-9,18;-3,11;8,32;0,76;-11,02;-8,49;-1,2;-0,37;-4,08;7,06;3,78;3,73;1,88;-0,07;1,27;-9,52;-7,39;13,76;-13,24;3,69;-11,83;0,63;1,21;5,14;-1,79;-2,41;-0,51;0,13;0,98;-1,4;2,42;-2,2;-5,52;-4,13;5,74;0,03;6,92;-2,46;13,86;-0,35;5,67;-1,99;1,01;-0,34
5,73;-4,31;9,43;0,71;0,57;-5,77;8,08;0,14;-0,15;7,48;-1,19;-3,12;-3,34;2,11;-0,46;-3,01;1,08;5,29;1,81;3,56;5,4;1,42;-3,3;-9,58;7,27;-3,39;3,28;-4,71;3,5;5,82;14,26;-0,94;0,04;-0,63;3,08;7,78;1,61;-2,22;-11,03;2,33;1,89;-2,78;7,71;6,97;2,98;6,66;-10,01;1,37;-1,83;2,43;3,64
7,91;-1,37;4,82;9,03;-2,88;-1,94;8,55;-6,89;-11,18;8,89;-4,42;-4,37;-1,07;-2,79;1,38;-2,44;7,52;0,83;-1,74;15,07;2,61;-2,55;-17,11;-2,18;7,69;-4,8;2,33;-6,79;3,53;-3,12;12,57;-2,1;4,43;-0,02;-1,8;2,34;-1,76;3,07;-10,92;-9,83;-6,49;6,38;1,46;5,17;-4,59;12,32;-3,75;6,76;2,2;7,65;2,31
0,88;4,18;-7,28;-8,91;3,11;0,86;21,31;4,53;7,98;4,69;-18,47;-21,03;-0,76;-13,06;-1,71;0,4;0,46;3,7;18,28;23,51;3,25;6,95;-5,47;-3,1;-1,57;-4,98;-2,28;-13,89;-1,1;1,98;3,59;3,09;-0,89;0,28;2,45;1,93;5,41;-5;4,36;-7,55;0,09;0,69;8,8;-1,08;-1,52;5,71;-9,77;2;-2,01;-2,16;0,57
-1,84;-1,04;5,6;8,65;4,97;-4,92;0,8;-0,47;-9,51;3,62;7,98;-6,56;0,37;-0,28;-0,57;2,15;3,43;-2,48;-10,06;0,71;6,96;-1,56;-5,82;-3,93;5,43;-9,43;-1,45;2,05;-0,11;-2,85;16,36;12,14;9,86;2,59;-2,77;6,74;-0,19;3,36;-5,02;-18,3;-9,59;6,52;12,8;-1,34;-5,42;7,84;-9,3;0,11;-0,99;1,58;1,24
8,05;3,96;-0,71;-7,42;-4,34;-5,2;17,34;2,64;8,35;0,14;-15,57;-16,55;5,13;1,73;1,11;2,14;-0,3;8,11;13,3;16,17;-1;5,82;-2,07;1,25;-5,83;-3,64;0,32;-14,77;-1,09;-1,09;-8,2;7,74;10,81;1,77;4,08;-0,86;12,34;-8,82;-0,87;-6,93;-7,66;1,29;-0,76;-2,5;5,09;5,13;2,12;0,68;0,58;3,27;2,24
1,14;1,13;2,81;5,4;4,59;-5,99;-3,26;0,49;-6,9;5,04;7,2;8,65;1,4;-0,54;-3,76;1,85;0,7;1,14;-4,88;-6,72;3,7;2,51;1,53;-9,99;9,7;-6,46;4,25;9,67;6,85;-0,63;11,99;7,45;6,38;1,03;-1,95;5,38;-8,46;4,89;-13,43;-14,36;-3,73;4,64;-4,92;-1,81;-1,27;6,35;1,96;1,84;-0,54;6,61;2,88
4,75;2,89;5,21;-7,14;-2,41;-2,93;17,76;0,68;9,42;-1,07;-16,06;-10,56;5,71;-0,61;3,36;-8,67;4,07;10,08;17,76;18,65;11,13;0,02;-0,04;-13,24;-8,67;-5,8;7,22;-8,1;13,73;5,75;27,41;4,77;4,5;-0,71;1,39;8,3;15,92;-9,99;-28,39;1,68;-1,21;-5,65;0,1;10,15;2,32;6,04;-1,21;-2,5;-3,77;12,19;6,61
-6,15;-0,48;5,83;4,54;0,34;-5,41;0,06;-5,92;1,49;11,54;6,2;-2,35;7,88;0,09;-3,12;-1,18;5,12;-4,54;-4,86;-3,63;11,64;-3,46;7,59;-10,19;-1,93;-13,5;4,94;9,52;2,99;-0,61;17,37;-1,43;-10,3;-3,5;1,72;5,27;6,52;-1,59;-17,08;-6,67;1,12;1,78;0,16;3,7;-3,66;13,29;-1,19;6,26;-4,75;6,75;1,66
11,98;-6,32;11,9;-13,72;0,9;4,19;30,94;-1,78;9,55;5,52;-26,97;-22,51;-13,32;-13,53;-0,28;-6,04;2,18;7,78;27,74;32,26;6,47;-4,17;-20,69;-19,93;4,36;-2,35;10,1;-30,93;8,22;3,64;26,97;-2,55;1,95;-0,28;1,32;10,05;2,09;0,7;-21,23;3,39;1,76;-1,34;-1,43;6,57;0,71;5,71;0,6;3,15;-0,86;5,12;2,64
13,31;5,07;-2,03;-7,86;-6,28;-2,84;19,96;-0,51;7,53;2,3;-15,56;-9,88;-1,79;-2,36;-3,78;0,15;2,76;10,37;17,71;20,51;-0,09;0,86;-3,52;-2,71;3,31;-9,4;-1,02;-15,62;-2,77;1,7;8,68;8,04;1,4;-1,28;5,34;0,71;11,01;-5,94;3,1;-4,17;-2,05;-1,58;8,3;-1,41;2,08;7,65;-5,82;3,46;-3,56;-1,09;3,58
2,32;2,92;2,31;-1,2;4,29;-7,37;7,01;-5,56;8,21;16,79;-5,59;-22,41;-1,4;-8,62;1,9;0,9;4,19;3,78;2,54;6,82;3,63;2,94;-0,2;-8,33;9,96;-11,1;2,47;-10,96;4,28;-1,21;11,39;3,47;0,65;3,66;-0,91;3,16;1,66;-11,85;-5,84;-9,79;4,01;15,9;5,7;-0,91;-6,1;9,59;-3,53;1,1;3,54;3,82;2,12
4,44;6,5;-0,81;-13,77;1,66;5,57;14,75;-1,42;13,45;9;-23,07;-15,97;-1,68;-10,87;-8,66;10,96;5,5;6,3;19,94;19,25;-4,4;3,7;-2,35;0,11;-2,68;-18,37;5,23;-18,58;3,15;-1,2;-4,57;20,66;1,69;0,8;-2,02;-0,03;2,62;-8,28;-3,78;-18,61;1,62;5,48;-7,57;-10,53;-6,18;4,51;12,26;-4,22;-1,54;5,66;-0,25
-2,18;1,02;-0,86;1,67;2,38;0,07;-0,05;-2,82;-3,68;15,86;3,35;3,2;-4,1;0,9;0,65;2,08;6,1;-1,25;-3,15;-0,64;3,21;1,04;1,53;-5,99;5,71;-10,33;-2,15;0,43;-3,56;-6,31;4,87;-2,21;-1,66;-0,03;-2,32;3,43;-2,11;5;1,75;-15,44;-2,09;12,88;4,26;2,34;-8,5;11,5;0,42;1,83;1,19;-0,74;0,96
4,13;2,78;4,88;-9,42;3,51;0,84;15,7;-1,54;7,2;12,24;-9,48;-12,53;1,21;-6,73;-1,2;-2,23;3,9;4,9;15,55;16,87;7,48;-0,76;-7,52;-3,62;-6,67;-10,69;-0,35;-14,3;4,62;-2,07;19,37;4,69;0;-0,31;1,43;8,29;3,47;-0,64;-16,23;-9,78;0,53;3,71;4,67;-3,56;-6;6,08;-6,95;2,41;0,65;5,58;2,65
1,21;9,28;2,21;-4,33;3,47;-3,16;11,98;-0,8;12,57;6,62;-2,93;-14,73;5,48;-8,94;-1,46;-3,83;6,94;5,54;8,67;6,01;5,77;0,04;1,13;-0,65;-6,33;-8,31;1,79;-6,6;6,08;4,43;17,12;1,43;-4,02;1,83;-3,05;5,27;10,17;-9,46;-17,12;-8,68;5,2;-0,55;3,86;-2,29;-6,15;5,35;0,15;4,41;0,62;9,54;3,63
17,6;-0,44;-3,52;-16,71;-6,18;3,74;38,92;-5,96;13,97;8,25;-41,24;-35,73;-7,01;-11,49;-0,18;-5,66;-0,78;12,83;39,77;45,53;-4,89;6,81;-25,03;4,21;-3,38;-4,96;-6,37;-39,45;-6,23;2,4;-8,35;-1,96;4,02;-3,84;2,77;-1,28;15,11;-7,94;14,33;0,69;5,06;8,04;9,55;7,95;-0,87;9,39;-8,85;2,36;-0,97;-3,48;1,02
5,04;-2,86;5,24;0,41;1,24;-4,91;3,4;-1,8;-10,39;-3,48;-1,29;5,52;1,62;5,65;2,53;-5,53;2,91;4,74;0,92;6;13,64;-4,3;-5,46;-12,7;2,62;7,28;-1,47;5,52;-1,2;7,74;31,12;-1,94;4,37;1,18;1,45;11,17;-1,47;4,71;-10,06;8,98;4,52;-4,84;16;9,56;3,8;2,62;-17,5;1,42;1,2;-2,8;6,09
-1,03;8,88;-2,3;3,63;0,52;-0,66;4,1;8,27;0,29;-2,62;-0,67;-2,54;1,72;-0,59;-1,53;1,12;5,15;-2,3;-4,59;4,47;8,17;2,38;1,32;-4,23;1,94;-5,28;2,46;2,53;1,79;-4,15;5,15;11,23;3,96;-0,21;0,81;3,04;3,62;1,45;-11,17;-7,48;0,4;-3,51;-4,31;-1,08;4,66;4,39;7,54;-1,09;-0,88;6,54;3,02
0,98;8,62;-0,17;-7,81;2,52;0,98;21,05;0,48;19,58;5,33;-16,39;-19,42;6,65;-14,64;-2,79;-1,12;0,99;4,02;17,39;17,82;2,79;2,47;-4,7;-5,79;-8,42;-10,33;3,39;-10,85;1,35;3,9;10,26;13,9;7,52;1,41;-1;4,04;7,92;-13,72;-5,01;-7,41;-0,78;-0,3;5,83;0,75;-2,7;3,85;-1,22;-3,68;-2,09;2,48;2,57
-1,03;0,6;1,6;-4,63;1,67;-2;13,87;1,1;9,71;4,94;-13,1;-21,11;2,72;-7,35;-5,66;-1,57;-0,66;1,38;4,62;15,88;0,82;2,91;-0,61;-1,65;0,33;-3,79;1,79;-9,9;-1,82;6,26;-7,62;2,52;2,88;-2,05;6,58;-0,45;4,45;-13,77;-0,42;4,99;4,2;-8,96;-3,36;3,3;5,53;4,17;5,97;-0,61;-1,04;2,88;0,25
9,03;-0,92;1,63;-11,89;-0,87;1,45;24,04;-1,66;10,09;7,56;-14,66;-18,81;0,85;-8,92;-6,28;1,94;8,79;8,6;20,6;26,88;-0,74;-2,89;-11,33;-10,01;-7,37;-13,26;6,64;-22,97;0,29;-0,26;10,59;11,55;-2,59;0,16;-3,15;4,24;9,93;-7,06;-3,07;-13,08;5,49;1,5;-7,16;-5,66;-6,86;6,38;8,75;1,06;0,93;2,9;0,5
16;5,46;-4,13;-8,35;-2,57;5,04;15,08;2,61;2,23;8,92;-21,74;-6,72;-0,3;0,22;-5,13;-0,5;4,65;13,53;18,49;23,4;-7,22;-0,43;-11,62;-0,73;-5,19;-13,4;3,15;-17,73;-4,77;-2,77;-4,96;7,07;-0,3;-2,77;2,54;-6,65;6,09;-2,83;5,26;-12,22;-1,3;-1,82;-5,38;-0,77;-0,2;11,47;12,62;3,9;-3,24;3,52;0,39
1,36;5,98;-4,68;2,5;3,72;-5,59;4,5;-0,61;-1,47;4,18;-1,42;-8,01;4,13;-5,36;-1,02;1,74;9,32;0,88;-1,09;3,75;6,14;1,81;0,71;-1,06;6,44;-5,45;1,21;2,23;1,09;-2,4;3,81;-3,4;-2,12;-1,57;1,78;1,29;-2,21;-2,54;-7,86;-2,44;2,21;3,31;-0,93;3,3;3,77;8,78;2,87;3,91;1,5;5,78;2,83
6,12;4,62;-0,52;-12,6;-4,09;7,1;31,37;-1,1;22,55;7,08;-28,3;-30,49;3,58;-16,25;-6,56;-0,59;1,6;8,08;32,05;33,07;-2,99;3,8;-13,35;-4,1;-13,82;-11,44;1,39;-29,91;3,93;4,88;3,35;5,2;1,57;-1,54;1,98;2,2;17,64;-14,66;-4,18;-5,68;1,52;-1,92;-4,07;1,29;-1,48;7,8;7,69;1,32;-4,08;4,97;0,9
13,47;-4,69;3,42;-8,97;-2,29;7,1;27,75;-0,59;2,22;4,74;-21,43;-19,74;-5,85;-2,61;-1,68;2,59;8,25;12,72;20,98;31,97;3,46;0,88;-16,73;-5,08;-7,77;-14,87;0,76;-27,35;1,38;-1,24;4,26;9,54;-3,63;1,73;-4,39;2,24;10,44;-4,32;-2,07;-17,38;-3,16;6,72;4,97;-3,39;-8,56;9,69;-4,98;2,73;-1,47;-0,34;0,08
4,21;9,07;-0,68;-0,05;-3,44;-0,55;19,56;-0,39;11,07;5,31;-18,06;-19,46;3;-12,04;-1,9;-3,33;6,53;2,65;14,87;19,91;9,55;7,08;-5,73;-1,73;4,15;-7;-0,05;-10,56;4,61;1,41;13,54;-2,27;-3,14;-1,3;1,07;5,04;7,75;-10,41;-11,22;-4,77;-0,5;-1,46;15,51;3,01;-1,66;9,49;-16,96;5,85;-0,8;4,15;2,92
8,8;-2,03;9,25;-6,31;-2,39;-3,06;16,61;-1,76;1,55;10,76;-18,78;-16,06;-1,72;-5,38;-1,58;2,62;4,1;7,03;14,59;20,6;12,7;-1,25;-8,01;-7,33;3,72;-10,88;-0,41;-14,51;9,7;-1,53;33,75;7,7;7,41;2,91;-2,94;10,27;3,8;-3,3;-21,45;-16,83;-4,13;9,04;16,71;-2,31;-6,02;8,38;-18,48;0,59;1,89;7,78;3,74
3,8;0,56;-1,22;-12,07;3,8;3,25;14,83;1,65;10,97;6,31;-15,66;-8,05;0,11;-8,46;-0,37;-6,45;-2,54;7,64;18,08;17,77;5,01;3,17;-3,58;-2,24;-4,88;-0,66;-2,22;-10,95;0,85;4,72;6,82;2,07;8,68;-3,75;6,86;2,26;2,51;-7,04;-2,33;5,77;3,37;-3,39;8,44;9,75;4,62;3,47;-8,59;-3,44;-2,89;0,95;4,13
13,75;1,89;6,04;-17,57;-3,32;-0,53;27,26;7,1;10,89;0,63;-31,38;-27,88;-5,28;-5,06;-5,42;-1,97;-2,64;11,31;29,77;31,8;0,79;0,08;-9,67;-10,68;-4,22;-7,27;8,27;-28,95;7,64;4,68;16,81;16,81;7,15;-4,36;6,79;4,65;12,35;-7,15;-13,96;-4,66;3,59;-14,46;-2,72;-7,28;3,7;-0,58;7;-2,66;-3,93;8,83;1,97
-1,8;4,01;1,03;1,08;0,97;-5,05;7,95;0,76;5,92;10,26;-4,92;-17,2;6,87;-6,41;0,73;-9,62;4,32;0,98;2,03;7,48;4,47;4,92;2,48;-0,85;-0,97;-1,29;1,36;-1,99;5,31;4,3;2,85;-13,49;-5,79;1,64;2,88;2,8;6,92;-9,43;-5,69;2,84;3,12;-0,68;4,78;7,28;1,59;10,05;-3,09;11;0,99;4,24;4,04
13,25;4,18;-1,73;-1,05;-4;-1,57;17,89;-0,93;10,5;4,38;-15,01;-13,51;-1,66;-4,43;-3,69;-6,04;2,53;8,27;16,99;17,66;5,25;0,27;-11,33;-3,82;-1,68;-7,46;0,18;-20,55;0,25;7,11;15,38;7,14;4,67;0,85;1,47;4,58;8,86;-6,3;-5,52;-0,16;2,33;-2,86;10,03;9,25;0,79;8,11;-9,35;-0,51;-4;-0,7;3,85
1,13;1,58;-0,67;0,19;-0,68;1,42;10,75;4,95;7,22;3,94;-7,47;-10,93;0,23;-4,98;5,89;-1,35;5,77;1,41;7,2;11,03;6,47;2,84;-2,32;-4,48;-0,01;-1,85;-2,24;-7,19;-3,03;-5,91;5,95;5,61;1,77;1,22;-0,96;-0,49;6,44;-5,16;-1,33;-12,66;-0,01;4,42;10,24;-6,3;-1,35;4,07;-9,7;2,94;3,93;1,03;2,12
6,81;1,41;-0,2;-7,16;2,16;7,47;22,06;0,2;9,97;8,56;-13,52;-16,88;3,71;-13,52;2,75;0,8;10,7;5,75;20,35;22,94;9,06;-2,56;-14,6;-4,09;-10,34;-4,22;1,89;-13,69;1,97;-5,13;13,72;-3,67;-4,17;-0,09;-0,97;2,66;7,75;-1,64;-13,61;-10,71;0,75;7,9;-0,94;-0,75;-4,16;9,51;-2,66;6,52;3,18;5;2,73
-0,23;-0,31;4,16;-2,22;5,31;-0,59;4,62;0,08;2,03;6,01;-0,3;-5,78;-2,18;-3,36;0,68;-5,47;3,02;-2,05;0,67;2,79;4,49;0,46;-1,89;-8,53;0,51;-8,23;2,79;-4,12;6,23;-0,7;14,73;0,35;0,12;0,1;-3,84;4,89;-1,88;5,1;-11,25;-9,61;0,22;11,3;3,04;8,93;-4,33;10,87;-1,59;3,27;-2,92;3,81;1,52
0,99;0,71;5,48;-10,3;3,64;6,31;15,31;2,49;15,95;0,89;-19,95;-20,89;7,04;-11,15;3,51;-8,59;4,24;6,76;15,47;22,88;-0,51;2,26;-3,42;-3,42;-9,42;-4,91;2,46;-13,96;1,92;-0,01;9,58;8,63;9,35;0,13;1,53;3,6;7,05;-16,02;-0,46;-7,76;-1,24;-1,21;11,52;3,19;-1,65;7,41;-5,72;0,47;-0,79;1,91;3,11
8,32;2,57;0,34;-14,81;-3,4;8,26;21,53;2,46;4,9;11,61;-19,42;-13,9;-0,81;-2,66;0,11;3,1;8,49;9,08;21,18;26,37;4,5;1,38;-10,53;-6,15;-11,91;-11,51;-0,63;-21,58;-0,11;-7,62;5,15;3,42;-8,21;3,14;-6,32;2,93;9,99;-1,35;-2,63;-23,04;-1,88;10,02;3,25;-7,91;-11,3;9,2;1,3;6,53;1,91;1,18;0,05
-0,2;-0,12;1,49;-11,74;7,26;-4,21;15,6;0,59;18,37;6,01;-7,27;-18,31;8,07;-16,16;0,9;-5,06;4,83;5,58;18,58;11,13;10,8;2,95;-0,42;-10,56;-4,46;-3,11;-1,38;-6,99;2,81;-1,53;16,37;-1,27;4,77;-1,93;2,26;7,57;7,68;-6,83;-8,43;-5,04;-0,51;-0,57;6,42;3,61;-0,93;8,12;-3,95;3,33;2,02;3,51;4,05
0,65;-0,1;1,79;5,59;-3,25;2,04;7,19;-2,34;1,95;6,5;-7,99;-3,82;7,66;-3,52;-6,67;2,87;5,93;3,79;4,62;12,51;2,31;-0,72;-0,51;-6,42;0,36;-13,92;3,03;1;2,22;2,31;10,25;9,08;-2,36;0,6;-0,07;4,72;7,07;-6,97;-8,7;-10,63;-0,33;1,3;-1,7;-3,74;-3,96;8,44;2,67;3,34;-3,06;3,52;2,32
3,98;1,07;0,71;-6,29;-5,41;9,67;18,68;1,28;12,23;11,49;-25,57;-17,29;-1,1;-6,39;-4,77;1,56;0,64;6,7;22,05;23,92;-2,07;4,97;-4,24;-6,86;-9,09;-6,08;4,27;-19,34;6,98;-2,23;9;2,71;4,61;-0,39;1,03;5,7;14,4;-9,17;-4,49;-11,15;-1,01;4,01;4,13;-4,91;-1,92;4,97;-2,79;3,86;0,99;2,19;2,73
-3,06;-0,88;-0,64;-0,63;4,36;-0,94;2,29;-12,82;4,4;11,87;-3,77;-3,48;6,65;-3,69;-1,89;1,97;9,67;2,12;0,39;4,08;-5,6;0,35;3,08;0,68;-1,25;-11,18;5,19;5,93;0,88;1,73;-4,64;-7,22;-5,92;-3,48;-1,09;-2,14;2,43;-6,03;0,49;-6,66;1,1;6,95;-10,38;7,2;-9,13;13,62;12,69;3,3;-0,96;5,56;0,43
7;4,09;3,89;-1,38;-5,45;-1,38;15,83;5,63;5,1;0,67;-15,19;-13,26;-3,81;-2,9;-2,96;-1,97;4,79;1,93;12,16;18,09;8,93;0,62;-6,59;-9,39;6,58;-6,94;-0,08;-15,82;2,44;-0,21;24,34;10,6;2,6;0,78;-3,31;8,38;5,34;-1,5;-10,25;-16,52;-1,37;-2,36;11,17;-7,39;-4,26;3,27;-4,7;3,38;-0,79;4,91;2,13
-0,52;2,85;5,19;0,41;0,33;0,71;5,16;3,87;3,04;-1,65;-1,47;-3,04;3,64;-4,33;-2,68;-6,51;-4,19;0,15;8,32;2,12;5,66;0,53;-0,1;-0,2;-3,11;2,19;-0,26;1,53;5,5;10,17;11,04;4,75;2,05;2,28;3,36;3,76;4,23;1,27;-13,23;6,44;4,44;-9,15;4,49;1,24;4,6;-1,04;-3,04;1,66;-2,25;8,36;4,44
-7,1;-1,06;4,01;5,4;6,86;-4,3;0,29;-2,85;2,43;9,86;7,89;-7,83;9,4;-6,91;-0,95;-7,47;4,77;-4,61;-7,47;-1,55;9,36;-2,69;1,13;-5,77;-4,33;-10,41;1,74;6,46;9,5;1,56;22,15;0,94;0,81;0,93;-1,92;10,68;2,21;-3,21;-19,11;-6,3;0,71;4,47;-1,54;3,38;-3,26;9,3;0,51;5,56;-0,6;8,57;2,56
26,01;-4;3,36;-7,93;-14,28;0;41,52;-3,68;13,42;5,18;-44,94;-33,45;0,2;-5,02;1,92;0,05;3,26;17,11;38,88;49,3;0,48;0,08;-23,06;-6,52;-7,07;-8,12;-1,85;-44,57;3,2;0,38;18,17;2,2;1,62;1,45;1,18;4,37;23,39;-16,34;-2,3;-7,11;-5,81;3,66;8,86;0,62;-3,89;7,29;-7,68;1,4;-0,82;2,58;1,86
1,47;0,53;2,8;-10,42;1,66;1,67;18,61;2,13;8,11;10,34;-11,5;-17,6;4,54;-11,52;2,07;0,46;2,66;7,78;14,19;20,24;3,03;0,49;-5,48;-8,69;-6,28;-1,49;-0,03;-12,06;1,4;-4,6;12,38;-1,52;2,77;1,88;1,5;4,27;5,89;-8,75;-5,79;-11,01;-5,13;4,62;3,77;-2,55;-2,75;6,78;-1,19;4,43;2,58;2,03;2,23
7,67;2,12;-3,76;-6,59;-2,69;2,7;20,17;-5,91;5,59;5,45;-16,28;-21,15;3,68;-8,97;-1,34;-4,5;0,7;9,66;17,75;23,66;4,36;2,91;-10,75;-5,37;-3,98;-6,9;-5,97;-15,97;0,5;4,15;6,77;-0,19;0,02;-2,24;2,51;2,4;8,84;-11,05;-4,11;-1,41;-0,07;-3,9;1,69;0,89;1,06;5,61;-4,54;3,61;-1,69;3,12;-0,32
3,99;0,4;3,72;-7,75;-2,34;-0,2;20,01;-2,86;11,44;0,75;-16,78;-17,23;5,38;-6,24;-2,85;0,37;1,46;6,08;17,85;23,45;5,55;-0,88;-6,74;-6,28;-7,84;-2,95;2,68;-12,95;4,09;5,28;18,57;3,88;5,49;1,24;0,43;6,11;13,67;-9,79;-11,52;-4,72;-2,65;0,37;5,03;3,14;-0,29;6,62;-6,33;2,22;-1,08;3,35;3,89
9,66;-0,04;2,06;-1,68;-6,38;-0,25;18,99;3,18;2,41;7,09;-16,28;-14,24;-1,82;-3,14;-3,96;10,9;-3,55;5,61;15,31;20,17;0,56;-3,4;-8,41;-6,14;-1,11;-6,76;1,92;-16,22;2,59;-6,6;9,02;11,31;6,52;0,79;3,73;3,7;10,51;-1,99;-10,08;-13,16;-5,34;5,79;-10,33;-5,47;3,38;4,05;10,69;-2,72;-0,81;7,34;1,76
1,72;6,9;-1,68;-1,36;3,98;-5,43;3,49;1,65;5,24;10,82;1,33;-6,77;-0,37;-4,02;-3,59;-5,33;1,04;2,23;1,08;-0,52;3,96;5,98;-0,37;-0,09;2,05;-7,13;-2,2;-4,86;2,35;2,86;9,72;4,04;-3,14;-0,56;-1,83;6,2;-1,63;-3,87;0,06;-6,98;8,89;2,62;18,58;0,46;-4,68;4,85;-15,69;2,36;-2,65;-2,64;2,05
4,61;-0,27;4,98;1,57;3,52;-2,56;5,6;5,88;-1,8;-0,34;-1,98;-9,72;3,22;-0,67;-4,61;-5,04;-1,81;1,73;-1,17;7,13;1,44;1,86;-4,72;-5,06;-2,69;-2,35;0,96;-4,36;3,18;6,04;10,45;8,64;3,66;-0,19;3,52;5,53;0,51;-3,43;-0,65;1,04;3,17;-9,15;9,06;1,74;5,25;2,19;-5,05;0,53;-4,89;1;2,52
12,14;-1,64;5,57;-2,34;-2,65;1,34;20,8;-5,2;-6,2;2,17;-15,16;-19,63;-1,65;-4,74;-1,86;-5,34;4,24;4,95;12,29;30,16;3,64;-3,06;-26,36;-5,19;-1,12;-4,89;-2,79;-23;2,61;5,75;24,51;0,49;0,7;-2,73;0,65;6,93;4,27;4,24;-8,52;4,7;3,46;-6,03;10,23;7,48;0,32;5,94;-8,54;0,54;-2,76;3,7;1,91
3,85;-0,08;-1,5;9,06;2,73;-10,43;-4,7;0,34;-12,27;1,26;9,08;4,19;3,65;4,87;1,47;-3,53;1,54;-1,54;-10,37;-4,71;2,39;1,06;-4,65;-9,16;10,74;-2,2;5,54;9,83;0,78;-2,93;4,51;7,04;5,34;0,44;-1,65;2,64;-2,76;10,12;-3,62;-9,93;-2,7;3,81;-8,88;1,79;-2,34;5,58;9,89;0,99;-0,29;2,96;1,3
5,73;3,04;-7,66;-3,64;-0,36;2,71;8,38;-3,75;0,99;7,64;-11,1;-10,73;-3,71;-5,33;-3,55;9,19;4,81;2,19;10,62;11,81;3,63;1,85;-4,09;-0,41;6,78;-12,49;1,58;-11,49;-3,1;-3,33;-4,09;6,48;1,83;-2,3;2,9;-0,16;-1,07;0,51;2,31;-10,74;-2,7;5,39;-3,71;0,34;-0,79;9,62;3,15;-2,84;-0,69;0,32;0,03
